agency_cd,site_no,station_nm,site_tp_cd,lat_va,long_va,dec_lat_va,dec_long_va,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no,geometry
USGS,314003084032001,13M010,GW,314003.0,840320.0,31.66767358,-84.0554611,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,258.32,A,5.0,NGVD29,3130006,,F,YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19821202.0,19821203.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,U,215.0,215.0,S,451307900,POINT (-84.0554611 31.66767358)
USGS,314003084032002,13M045,GW,314003.0,840320.0,31.66767358,-84.0554611,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,258.0,M,5.0,NGVD29,3130006,,F,YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19841217.0,19841217.0,,,EST,Y,C,YYNYNYNN,,124EOCN,U,15.0,15.0,S,451307900,POINT (-84.0554611 31.66767358)
USGS,314003084103301,12M051,GW,314003.49,841033.03,31.6676361,-84.1758417,D,H,NAD83,NAD83,13,13,13177,US,,LEESBURG,24000.0,,,,,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,M,,,,,,,,2503-00700,POINT (-84.1758417 31.6676361)
USGS,314005084032101,13M024,GW,314005.0,840321.0,31.6682291,-84.0557389,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,259.34,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840114.0,19840608.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,15.0,15.0,S,451307900,POINT (-84.0557389 31.6682291)
USGS,314006084032501,13M041,GW,314006.0,840325.0,31.66850689,-84.05685,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,260.14,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840114.0,19840608.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,14.0,14.0,S,451307900,POINT (-84.05685 31.66850689)
USGS,314007084032301,13M021,GW,314007.0,840323.0,31.66878466,-84.05629449,M,F,NAD27,NAD83,13,13,13177,US,,"ALBANY NE, GA",24000.0,261.9,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840114.0,19840608.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,15.0,15.0,S,451307900,POINT (-84.05629449 31.66878466)
USGS,314007084032601,13M036,GW,314007.0,840326.0,31.66878466,-84.0571278,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,260.95,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840113.0,19840608.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,14.5,14.5,S,451307900,POINT (-84.0571278 31.66878466)
USGS,314008084031801,13M011,GW,314008.0,840318.0,31.66906245,-84.0549056,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,260.14,A,5.0,NGVD29,3130006,,F,YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19821221.0,19841203.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,U,160.0,160.0,S,451307900,POINT (-84.0549056 31.66906245)
USGS,314008084031802,13M044,GW,314008.0,840318.0,31.66906245,-84.0549056,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,260.0,M,5.0,NGVD29,3130006,,F,YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19841217.0,19841217.0,,,EST,Y,C,YYNYNYNN,,124EOCN,U,20.0,20.0,S,451307900,POINT (-84.0549056 31.66906245)
USGS,314008084032101,13M026,GW,314008.0,840321.0,31.66906244,-84.0557389,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.52,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840114.0,19840114.0,,,EST,Y,C,YYNYNYNN,,124EOCN,U,20.0,20.0,S,451307900,POINT (-84.0557389 31.66906244)
USGS,314008084032102,13M034,GW,314008.0,840321.0,31.66906244,-84.0557389,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,262.02,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840114.0,19840608.0,,,EST,Y,C,YYNYNYNN,,124EOCN,U,15.0,15.0,S,451307900,POINT (-84.0557389 31.66906244)
USGS,314009084032401,13M039,GW,314009.0,840324.0,31.6693402,-84.0565723,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.6,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840113.0,19840608.0,,,EST,Y,C,YYNYNYNN,,124EOCN,U,15.0,15.0,S,451307900,POINT (-84.0565723 31.6693402)
USGS,314009084032402,13M040,GW,314009.0,840324.0,31.6693402,-84.0565723,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.54,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840113.0,19840608.0,,,EST,Y,C,YYNYNYNN,,124EOCN,U,20.0,20.0,S,451307900,POINT (-84.0565723 31.6693402)
USGS,314009084032501,13M023,GW,314009.0,840325.0,31.6693402,-84.05685,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.64,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840113.0,19840608.0,,,EST,Y,C,YYNYNYNN,,124EOCN,U,20.0,20.0,S,451307900,POINT (-84.05685 31.6693402)
USGS,314009084032502,13M030,GW,314009.0,840325.0,31.6693402,-84.05685,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.6,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840113.0,19840113.0,,,EST,Y,C,YYNYNYNN,,124EOCN,U,17.0,17.0,S,451307900,POINT (-84.05685 31.6693402)
USGS,314009084032701,13M025,GW,314009.0,840327.0,31.6693402,-84.0574056,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,262.18,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831220.0,19840608.0,,,EST,Y,C,YYNYNYNN,,124EOCN,U,20.0,20.0,S,451307900,POINT (-84.0574056 31.6693402)
USGS,314009084032702,13M033,GW,314009.0,840327.0,31.6693402,-84.0574056,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.84,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831220.0,19840608.0,,,EST,Y,C,YYNYNYNN,,124EOCN,U,16.0,16.0,S,451307900,POINT (-84.0574056 31.6693402)
USGS,314009084064401,13M049,GW,314015.0,840644.0,31.67100625,-84.11212929,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,242.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831216.0,19851121.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,C,110.0,110.0,D,0451307900,POINT (-84.11212929 31.67100625)
USGS,314009084172501,11M015,GW,314009.0,841725.0,31.6693378,-84.2901892,M,F,NAD27,NAD83,13,13,13177,US,,SASSER,24000.0,258.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,197907.0,,,EST,Y,C,YYNYNYNN,S100SECSLP,124CLBR,,213.0,213.0,O,0451300200,POINT (-84.2901892 31.6693378)
USGS,314010084033101,13M014,GW,314010.0,840331.0,31.66961796,-84.0585168,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.5,A,5.0,NGVD29,3130006,,F,NYNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831116.0,19841203.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,U,185.0,190.0,S,451307900,POINT (-84.0585168 31.66961796)
USGS,314011084032101,13M032,GW,314011.0,840321.0,31.66989576,-84.0557389,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,260.62,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840113.0,19840608.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,15.0,15.0,S,451307900,POINT (-84.0557389 31.66989576)
USGS,314011084032201,13M022,GW,314011.0,840322.0,31.66989576,-84.0560167,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,260.82,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840116.0,19840608.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,15.0,15.0,S,451307900,POINT (-84.0560167 31.66989576)
USGS,314011084032501,13M020,GW,314011.0,840325.0,31.66989575,-84.05685,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.22,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840112.0,19840608.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,20.0,20.0,S,451307900,POINT (-84.05685 31.66989575)
USGS,314011084032502,13M037,GW,314011.0,840325.0,31.66989575,-84.05685,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.6,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840112.0,19840608.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,15.0,15.0,S,451307900,POINT (-84.05685 31.66989575)
USGS,314011084032901,13M042,GW,314011.0,840329.0,31.66989574,-84.0579612,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,262.0,M,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19841217.0,19841217.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,19.85,20.0,S,451307900,POINT (-84.0579612 31.66989574)
USGS,314011084032902,13M043,GW,314011.0,840329.0,31.66989574,-84.0579612,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,262.0,M,5.0,NGVD29,3130006,,F,NYNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19841217.0,19841217.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,20.0,20.0,S,451307900,POINT (-84.0579612 31.66989574)
USGS,314012084032401,13M019,GW,314012.0,840324.0,31.6701735,-84.0565723,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.52,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840112.0,19840608.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,U,20.0,20.0,S,451307900,POINT (-84.0565723 31.6701735)
USGS,314012084032402,13M035,GW,314012.0,840324.0,31.6701735,-84.0565723,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.84,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840112.0,19840608.0,,,EST,Y,C,YYNYNYNN,,124EOCN,U,15.0,15.0,S,451307900,POINT (-84.0565723 31.6701735)
USGS,314012084032701,13M038,GW,314012.0,840327.0,31.6701735,-84.0574056,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.7,A,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840116.0,19840608.0,,,EST,Y,C,YYNYNYNN,,124EOCN,U,16.0,16.0,S,4513079000,POINT (-84.0574056 31.6701735)
USGS,314012084044301,13M062,GW,314012.0,840443.0,31.67017329,-84.0785173,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,250.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1900.0,19831122.0,,,EST,Y,C,YYYYNYNN,S400FLORDN,120FLRDU,C,160.0,160.0,D,0451307900,POINT (-84.0785173 31.67017329)
USGS,314013084032301,13M015,GW,314013.0,840323.0,31.6704513,-84.0562945,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,262.1,A,5.0,NGVD29,3130006,,F,YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19840116.0,19841203.0,,,EST,Y,C,YYNNNYNN,,124EOCN,U,19.5,19.5,S,451307900,POINT (-84.0562945 31.6704513)
USGS,314013084032501,13M012,GW,314013.0,840325.0,31.6704513,-84.05685,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,259.86,A,5.0,NGVD29,3130006,,F,YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830215.0,19841203.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,U,46.0,46.0,S,451307900,POINT (-84.05685 31.6704513)
USGS,314018084032501,13M080,GW,314018.0,840325.0,31.67184016,-84.05685,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,262.0,M,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1900.0,19831122.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,C,160.0,160.0,D,0451307900,POINT (-84.05685 31.67184016)
USGS,314027084083401,12M037,GW,314027.26,840834.68,31.67423889,-84.1429667,D,H,NAD83,NAD83,13,13,13177,US,,LEESBURG,24000.0,,,,,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,U,,S400FLORDN,120FLRDU,,,,,2503-00700,POINT (-84.1429667 31.67423889)
USGS,314029084110001,12M024,GW,314029.0,841100.0,31.6748943,-84.1832423,M,F,NAD27,NAD83,13,13,13177,US,,LEESBURG,24000.0,232.0,M,5.0,NGVD29,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,U,YYNYNYNN,S400FLORDN,120FLRDU,,,,,0451307700,POINT (-84.1832423 31.6748943)
USGS,314030084060001,13M046,GW,314030.0,840600.0,31.67517298,-84.0999068,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,212.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19770209.0,19831122.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,C,105.0,105.0,D,0451307900,POINT (-84.0999068 31.67517298)
USGS,314030084102401,12M056,GW,314030.98,841024.93,31.6752722,-84.1735917,D,H,NAD83,NAD83,13,13,13177,US,,LEESBURG,24000.0,239.0,N,5.0,NAVD88,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,199505.0,,,,EST,Y,C,,S100SECSLP,124CLBR,C,395.0,506.0,D,2503-00700,POINT (-84.1735917 31.6752722)
USGS,314031084171701,11M037,GW,314031.08,841717.44,31.6753,-84.2881778,D,H,NAD83,NAD83,13,13,13177,US,,SASSER,24000.0,,,,,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,M,,,,,,,,2503-00700,POINT (-84.2881778 31.6753)
USGS,314034084082801,12M038,GW,314034.81,840828.25,31.6763361,-84.1411806,D,H,NAD83,NAD83,13,13,13177,US,,LEESBURG,24000.0,,,,,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,U,,S400FLORDN,120FLRDU,,,,,2503-00700,POINT (-84.1411806 31.6763361)
USGS,314040084110201,12M034,GW,314041.0,841102.0,31.67822758,-84.1837979,M,F,NAD27,NAD83,13,13,13177,US,,LEESBURG,24000.0,208.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19930802.0,19930802.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,U,43.7,45.0,S,451310200,POINT (-84.1837979 31.67822758)
USGS,314044084013501,13M058,GW,314044.0,840135.0,31.67906259,-84.0262937,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,260.0,M,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1978.0,19861006.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,175.0,,D,0451300200,POINT (-84.0262937 31.67906259)
USGS,314045084102701,12M045,GW,314045.33,841027.45,31.67925833,-84.1742917,D,H,NAD83,NAD83,13,13,13177,US,,LEESBURG,24000.0,,,,,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,M,,,,,,,,2503-00700,POINT (-84.1742917 31.67925833)
USGS,314047084102601,12M044,GW,314047.57,841026.86,31.67988056,-84.1741278,D,H,NAD83,NAD83,13,13,13177,US,,LEESBURG,24000.0,,,,,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,M,,,,,,,,2503-00700,POINT (-84.1741278 31.67988056)
USGS,314109084055501,13M070,GW,314109.0,840555.0,31.68600614,-84.0985179,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,248.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1900.0,19831122.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,C,,,,0451307900,POINT (-84.0985179 31.68600614)
USGS,314132084043801,13M004,GW,314132.0,840438.0,31.69239515,-84.0771284,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,261.0,M,5.0,NGVD29,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,140.0,140.0,R,0451306700,POINT (-84.0771284 31.69239515)
USGS,314134084013801,13M056,GW,314134.0,840138.0,31.69295124,-84.027127,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,255.0,M,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19760301.0,19831122.0,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,C,173.0,,D,0451307900,POINT (-84.027127 31.69295124)
USGS,314136084072201,13M050,GW,314136.0,840722.0,31.69350575,-84.1226852,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,255.0,M,5.0,NGVD29,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,,,,0451300200,POINT (-84.1226852 31.69350575)
USGS,314144084103601,12M005,GW,314237.0,841035.0,31.7104493,-84.17629789,M,F,NAD27,NAD83,13,13,13177,US,,"LEESBURG, GA",24000.0,230.0,M,5.0,NGVD29,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19520101.0,,,,EST,Y,U,YYYYNYNN,S100SECSLP,125CLTN,X,700.0,700.0,,0451300200,POINT (-84.17629789 31.7104493)
USGS,314150084131501,12M019,GW,314150.0,841315.0,31.6973935,-84.2207435,M,F,NAD27,NAD83,13,13,13177,US,,LEESBURG,24000.0,245.0,M,5.0,NGVD29,3130007,,D,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,19790711.0,,,EST,Y,C,YYNYNYNN,S100SECSLP,124CLBR,,300.0,300.0,O,0451300200,POINT (-84.2207435 31.6973935)
USGS,314153084054501,13M065,GW,314153.0,840545.0,31.69822818,-84.09574,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,245.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19790601.0,19831122.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,C,140.0,,D,0451307900,POINT (-84.09574 31.69822818)
USGS,314153084131101,12M027,GW,314153.0,841311.0,31.69822684,-84.2196323,M,F,NAD27,NAD83,13,13,13177,US,,LEESBURG,24000.0,243.0,M,5.0,NGVD29,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,U,YYNYNYNN,S400FLORDN,120FLRDU,,,,,0451307700,POINT (-84.2196323 31.69822684)
USGS,314158084081201,12M012,GW,314158.0,840812.0,31.6996166,-84.1365745,M,F,NAD27,NAD83,13,13,13177,US,,LEESBURG,24000.0,240.0,M,5.0,NGVD29,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19740101.0,,,,EST,Y,C,YYNNNYNN,S400FLORDN,120FLRDU,,135.0,135.0,,0451306700,POINT (-84.1365745 31.6996166)
USGS,314210084151901,11M017,GW,314210.0,841519.0,31.70294859,-84.2551889,M,F,NAD27,NAD83,13,13,13177,US,,SASSER,24000.0,264.0,M,5.0,NGVD29,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,U,YYYYNYNN,S400FLORDN,120FLRDU,,,,,0451307700,POINT (-84.2551889 31.70294859)
USGS,314211084015101,13M059,GW,314211.0,840151.0,31.7032288,-84.0307383,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,250.0,M,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1900.0,19831122.0,,,EST,Y,C,YYYNNYNN,S400FLORDN,120FLRDU,C,160.0,,D,0451307900,POINT (-84.0307383 31.7032288)
USGS,314211084103001,12M020,GW,314211.0,841030.0,31.70322724,-84.1749089,M,F,NAD27,NAD83,13,13,13177,US,,LEESBURG,24000.0,240.0,M,5.0,NGVD29,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19730302.0,,,,EST,Y,U,YYYNNYNN,S400FLORDN,120FLRDU,,156.0,156.0,,0451306700,POINT (-84.1749089 31.70322724)
USGS,314225084042201,13M074,GW,314225.0,840422.0,31.70711717,-84.0726839,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,265.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19860802.0,,,,EST,Y,C,YYNNNNNN,S400FLORDN,120FLRDU,C,150.0,150.0,D,0451307900,POINT (-84.0726839 31.70711717)
USGS,314236084091401,12M004,GW,314235.0,840915.0,31.709894,-84.154075,M,F,NAD27,NAD83,13,13,13177,US,,LEESBURG,24000.0,238.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19790313.0,,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,M,190.0,190.0,,0451306700,POINT (-84.154075 31.709894)
USGS,314241084103701,12M011,GW,314241.0,841037.0,31.7115604,-84.1768535,M,F,NAD27,NAD83,13,13,13177,US,,LEESBURG,24000.0,234.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19520101.0,,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,,197.0,197.0,,0451306700,POINT (-84.1768535 31.7115604)
USGS,314252084030301,13M079,GW,314252.0,840303.0,31.71461729,-84.0507388,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,262.0,M,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1900.0,19831122.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,C,155.0,155.0,D,0451307900,POINT (-84.0507388 31.71461729)
USGS,314252084060102,13M027,GW,314252.0,840601.0,31.71461674,-84.1001847,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,247.0,M,5.0,NGVD29,3130007,,S,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1900.0,19831122.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,C,,,,0451307900,POINT (-84.1001847 31.71461674)
USGS,314253084060101,13M002,GW,314253.0,840600.0,31.7148945,-84.0999069,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,245.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19801009.0,,,,EST,Y,C,YYNYNYNN,,124EOCN,U,40.0,50.0,,0451306700,POINT (-84.0999069 31.7148945)
USGS,314259084053001,13M075,GW,314259.0,840530.0,31.71656125,-84.0915733,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,240.0,M,5.0,NGVD29,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19810506.0,,,,EST,Y,C,YYNNNNNN,S400FLORDN,120FLRDU,C,173.0,173.0,D,0451307900,POINT (-84.0915733 31.71656125)
USGS,314304084052001,13M077,GW,314304.0,840520.0,31.71795015,-84.0887955,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,240.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830819.0,19831122.0,,,EST,Y,C,YYNYNYNN,S400FLORDN,120FLRDU,C,140.0,,D,0451307900,POINT (-84.0887955 31.71795015)
USGS,314319084145201,12M016,GW,314319.0,841451.0,31.72211499,-84.2474111,M,F,NAD27,NAD83,13,13,13177,US,,LEESBURG,24000.0,251.0,M,5.0,NGVD29,3130007,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19781001.0,,,,EST,Y,C,YYNNNNNN,,,,510.0,510.0,,0451306700,POINT (-84.2474111 31.72211499)
USGS,314320084105601,12M039,GW,314320.8,841056.41,31.72244444,-84.1823361,D,H,NAD83,NAD83,13,13,13177,US,,LEESBURG,24000.0,,,,,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,U,,S400FLORDN,120FLRDU,,,,,2503-00700,POINT (-84.1823361 31.72244444)
USGS,314324084100101,12M014,GW,314344.0,841016.0,31.72906016,-84.17102,M,F,NAD27,NAD83,13,13,13177,US,,LEESBURG,24000.0,248.0,M,5.0,NGVD29,3130007,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19650101.0,,,,EST,Y,U,YYYNNNNN,S400FLORDN,124CLBR,,380.0,410.0,,0451306700,POINT (-84.17102 31.72906016)
USGS,314334084034901,13M078,GW,314334.0,840349.0,31.7262836,-84.063517,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,279.0,M,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,1900.0,19831122.0,,,EST,Y,C,YYYYNYNN,S400FLORDN,120FLRDU,C,155.0,155.0,D,0451307900,POINT (-84.063517 31.7262836)
USGS,314335084030101,13M071,GW,314335.0,840301.0,31.72656154,-84.0501832,M,F,NAD27,NAD83,13,13,13177,US,,ALBANY NE,24000.0,268.0,M,5.0,NGVD29,3130006,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19850903.0,,,,EST,Y,C,YYYNNYNN,S400FLORDN,120FLRDU,C,160.0,160.0,D,0451307900,POINT (-84.0501832 31.72656154)
